Catalog#	Class/FullTaxonName	Order/FullTaxonName	Family/FullTaxonName	Species/FullTaxonName	TypeStatus	Determination	LoanReturnPhysicalObject	Preparation	Field#	Status	Country	IslandGroup	Island	State	County	LocalityName	Elevation	ElevUnit	LatLongType	Latitude1	Longitude1	LatLongUnits	Collectors	Date Collected	Habitat/Natural History/Remarks	Sex	SVL (mm)	Mass (g)	photo? 
323189	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		tissue: 100; ETOH: 1	RMB 12834	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	M	81.00	9.10	No
323189	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	tissue: 100; ETOH: 1	RMB 12834	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	M	81.00	9.10	No
323190	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	RMB 12835	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	85.00	10.80	No
323190	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	ETOH: 1; tissue: 100	RMB 12835	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	85.00	10.80	No
323191	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		tissue: 100; ETOH: 1	RMB 12836	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	85.00	14.30	No
323191	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	tissue: 100; ETOH: 1	RMB 12836	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	85.00	14.30	No
323192	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	RMB 12837	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	90.00	13.10	No
323192	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	ETOH: 1; tissue: 100	RMB 12837	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	90.00	13.10	No
323193	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	RMB 12838	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	95.00	16.70	No
323193	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	ETOH: 1; tissue: 100	RMB 12838	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	F	95.00	16.70	No
323194	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	RMB 12845	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	M	91.00	14.30	No
323194	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus	10004360 ...	ETOH: 1; tissue: 100	RMB 12845	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of San Luis	"Barangay Real, Sitio Minoli, limestone forest"	600	M	Point	15.6800000__	121.5290000__	DecimalDegrees	"1, Brown , Rafe; 2, Welton, Luke; 3, Siler, Cameron"	13/Jun/2009	"20:00-22:00. Collected in mixed primary and secondary growth, immature or regenerating forest, on boulders and logs in forest."	M	91.00	14.30	No
323919	Reptilia	Sauria	Gekkonidae	Lepidodactylus cf. planicaudus		Lepidodactylus cf. planicaudus		ETOH: 1; tissue: 100	RMB 12525	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of Baler	"Barangay Zabali, Aurora State College of Technology (ASCOT)"		M	Point	15.7420000__	121.5760000__	DecimalDegrees	"1, Brown , Rafe; 2, Siler, Cameron; 3, Welton, Luke"	06/Jul/2009	"22:30. Collected in mixed secondary growth, immature or regenerating forest and agricultural or disturbed/residential area, on regenerating mangrove trunk."	F	44.00	1.60	No
323919	Reptilia	Sauria	Gekkonidae	Lepidodactylus cf. planicaudus		Lepidodactylus cf. planicaudus	10004360 ...	ETOH: 1; tissue: 100	RMB 12525	tissue	Philippines	Luzon PAIC	Luzon Island	Aurora Province	Municipality of Baler	"Barangay Zabali, Aurora State College of Technology (ASCOT)"		M	Point	15.7420000__	121.5760000__	DecimalDegrees	"1, Brown , Rafe; 2, Siler, Cameron; 3, Welton, Luke"	06/Jul/2009	"22:30. Collected in mixed secondary growth, immature or regenerating forest and agricultural or disturbed/residential area, on regenerating mangrove trunk."	F	44.00	1.60	No
324363	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4482	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"20:00-22:00. Collected in secondary growth, immature or regenerating forest."	M	70.00	3.80	No
324364	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4483	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"20:00-22:00. Collected in secondary growth, immature or regenerating forest."	M	70.00	3.30	No
324365	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4484	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"20:00-22:00. Collected in secondary growth, immature or regenerating forest."	F	73.00	4.50	No
324366	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4485	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"20:00-22:00. Collected in secondary growth, immature or regenerating forest."	F	50.00	1.30	No
324367	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4583	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"19:00-22:00. Collected in secondary growth, immature or regenerating forest."	M	68.00	3.40	No
324368	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4622	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	01/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on shrubs in forest."	M	70.00	6.30	No
324369	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4658	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	02/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on saplings in forest."	F	70.00	6.10	No
324370	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4659	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	02/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on saplings in forest."	F	68.00	5.70	No
324371	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4660	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	02/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on saplings in forest."	F	72.00	7.40	No
324372	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4661	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	02/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on saplings in forest."	F	69.00	5.60	No
324373	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		tissue: 100; ETOH: 1	CDS 4763	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	03/Aug/2009	"20:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on house porch."	M	59.00	3.70	No
324374	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4850	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	05/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on shrubs in forest."	M	60.00	4.10	No
324375	Reptilia	Sauria	Gekkonidae	Cyrtodactylus annulatus		Cyrtodactylus annulatus		ETOH: 1; tissue: 100	CDS 4971	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	07/Aug/2009	"18:00-22:00. Collected in secondary growth, immature or regenerating forest, on shrubs in forest."	M	64.00	5.00	No
324376	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 4341	tissue	Philippines	Visayan PAIC	Negros Island	Negros Occidental Province		Barangay Patag; city of Silay; Mt. Bungol	1173	M	Point	10.6759900__	123.1877700__	DecimalDegrees	"1, Siler, Cameron"	21/Jul/2009	"Collected in secondary growth, immature or regenerating forest."	M		12.60	No
324377	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		tissue: 100; ETOH: 1	CDS 4342	tissue	Philippines	Visayan PAIC	Negros Island	Negros Occidental Province		Barangay Patag; city of Silay; Mt. Bungol	1173	M	Point	10.6759900__	123.1877700__	DecimalDegrees	"1, Siler, Cameron"	21/Jul/2009	"Collected in secondary growth, immature or regenerating forest."	M		14.10	No
324378	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		tissue: 100; ETOH: 1	CDS 4384	tissue	Philippines	Visayan PAIC	Negros Island	Negros Occidental Province		Barangay Patag; city of Silay; Mt. Bungol	1173	M	Point	10.6759900__	123.1877700__	DecimalDegrees	"1, Siler, Cameron"	23/Jul/2009	"Collected in secondary growth, immature or regenerating forest."	?	86.00	10.00	No
324379	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 4408	tissue	Philippines	Visayan PAIC	Negros Island	Negros Occidental Province		Barangay Patag; city of Silay; Mt. Bungol	1173	M	Point	10.6759900__	123.1877700__	DecimalDegrees	"1, Siler, Cameron"	24/Jul/2009	"16:00-21:00. Collected in secondary growth, immature or regenerating forest."	M	86.00	9.80	No
324380	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 4072	tissue	Philippines	Luzon PAIC	Luzon Island	Albay Province	Municipality of Tobaco City	Barangay Bongabong; residential/agricultural areas near Mt. Mayon (coordinates at Tobaco City)			Point	13.3593580__	123.7302920__	DecimalDegrees	"1, Siler, Cameron"	07/Jun/2009	Collected in mixed disturbed/residential and agricultural area.	M	151.00	62.50	No
324381	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 4073	tissue	Philippines	Luzon PAIC	Luzon Island	Albay Province	Municipality of Tobaco City	Barangay Bongabong; residential/agricultural areas near Mt. Mayon (coordinates at Tobaco City)			Point	13.3593580__	123.7302920__	DecimalDegrees	"1, Siler, Cameron"	07/Jun/2009	Collected in mixed disturbed/residential and agricultural area.	F	143.00	47.20	No
324382	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 4465	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Bilar	Barangay Riverside; Magsaysay Park; Raja Sikatuna Natural Park	413	M	Point	9.7055100__	124.1234400__	DecimalDegrees	"1, Siler, Cameron"	31/Jul/2009	"20:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of Barangay shelter."	?	142.00	31.80	No
324383	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 4769	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	04/Aug/2009	"19:00-21:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of Barangay shelter."	?	138.00	48.90	No
324384	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 4842	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	05/Aug/2009	"20:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of house."	F	143.00	59.40	No
324385	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 4935	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	06/Aug/2009	"20:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of house."	M	152.00	72.20	No
324386	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 4936	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	06/Aug/2009	"20:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of house."	M	155.00	63.20	No
324387	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 5024	tissue	Philippines	Mindanao PAIC	Bohol Island	Bohol Province	Municipality of Sierra Bullones	"Barangay Danicop, Raja Sikatuna Natural Park"	351	M					"1, Siler, Cameron"	08/Aug/2009	"19:00-22:00. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential area, on wall of house."	M	153.00	77.60	No
324388	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		tissue: 100; ETOH: 1	CDS 5129	tissue	Philippines	Visayan PAIC	Masbate Island	Masbate Province	Municipality of Masbate City	M2	61	M	Point	12.3472900__	123.6382800__	DecimalDegrees	"1, Siler, Cameron"	04/Sep/2009	"19:00-20:30. Collected in mixed secondary growth, immature or regenerating forest and disturbed/residential or agricultural area, on trunk of tree."	?	142.00	56.40	No
324390	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 4333	tissue	Philippines	Visayan PAIC	Negros Island	Negros Occidental Province		Barangay Patag; city of Silay; Mt. Bungol	1173	M	Point	10.6759900__	123.1877700__	DecimalDegrees	"1, Siler, Cameron"	21/Jul/2009	"Collected in secondary growth, immature or regenerating forest."	?	58.00	3.50	No
